ReviewID,CustomerID,Age,Gender,Location,Date,Brand,Product,ProductID,Rating,ReviewCategory,ReviewText,Cuisine,HealthPref,PriceSensitivity,WouldRecommend,SentimentLabel,SentimentScore,Polarity,Subjectivity,HelpfulUpvotes,HelpfulDownvotes
RU004640,ctzetrij2frn,37,Other,Agra,2025-04-05,NoodleNest,Hakka Noodles,PID00310,3,Value for Money,"expensive, quality. A for but the still bit acceptable",Chinese,Vegan,High,Yes,Neutral,0.0,-0.5,0.7,8,4
RU004641,sl05sc51sj92,32,Other,Amritsar,2025-04-05,WrapNation,Tacos,PID00151,5,Portion Size,shareable. large was The size portion and perfectly,Mexican,Gluten-Free,High,Yes,Positive,1.0,0.61,0.71,17,0
RU004642,6h0feeb9i9ex,21,M,Nashik,2025-04-05,CurryCraft,Chole Bhature,PID00125,1,Customer Service,truly to help; Zero interaction. frustrating effort a,Indian,None,Low,Yes,Negative,-1.0,-0.4,0.9,20,2
RU004643,ik2gzpzacvu2,54,M,Surat,2025-04-05,BiryaniBox,Tandoori Chicken,PID00113,1,Taste,had time; I've long highly The worst unpleasant. in dish a,Indian,Vegetarian,High,No,Negative,-1.0,-0.39,0.72,22,4
RU004644,wx4b8kkjwwe4,45,Other,Salem,2025-04-05,FiestaGrill,Guacamole,PID00078,4,Delivery,"Punctual met delivery, arrival time. estimated the",Mexican,None,Medium,No,Positive,0.5,0.0,0.0,0,1
RU004645,xohdg402j1nk,38,F,Jamshedpur,2025-04-05,CurryCraft,Veg Pulao,PID00450,1,Delivery,Extremely hour)—a terrible (over delayed experience. an,Indian,Non-Veg,Medium,No,Negative,-1.0,-0.56,1.0,2,3
RU004646,lxk68gc095vk,56,F,Tirunelveli,2025-04-06,CurryCraft,Aloo Paratha,PID00714,5,Taste,The outstanding flavors were and satisfying. incredibly,Indian,Vegetarian,Low,No,Positive,1.0,0.63,0.92,13,1
RU004647,ujoqw5dsk7n8,38,M,Shimla,2025-04-06,FiestaGrill,Tostadas,PID00046,2,Value for Money,Felt paid experience. like much for I too the,Mexican,Non-Veg,Low,No,Negative,-0.5,0.2,0.2,25,5
RU004648,5dlokiadyium,32,M,Jamshedpur,2025-04-06,FiestaGrill,Pozole,PID00971,5,Taste,satisfying. incredibly outstanding were The and flavors,Mexican,Gluten-Free,Medium,Yes,Positive,1.0,0.5,0.94,20,6
RU004649,52bwhnybjk8j,56,M,Surat,2025-04-06,SpiceHub,Rajma Chawal,PID00442,3,Delivery,"or speed, particularly slow. fast delivery nothing Standard",Indian,Non-Veg,Medium,No,Neutral,0.0,-0.03,0.33,19,9
RU004650,9f6pzd7hehvd,19,M,Gwalior,2025-04-06,CurryCraft,Chole Bhature,PID00125,2,Delivery,negatively of meal. quality the impacted the delay The,Indian,Non-Veg,Low,Yes,Negative,-0.5,-0.3,0.4,12,2
RU004651,fpjte93ipqbi,53,F,Jamshedpur,2025-04-06,CurryCraft,Chole Bhature,PID00125,2,Delivery,of meal. the impacted The negatively the delay quality,Indian,Vegan,High,No,Negative,-0.5,-0.3,0.4,4,5
RU004652,4iji934qpvbx,50,M,Ranchi,2025-04-06,TasteLane,Schezwan Rice,PID00158,3,Taste,"neither bad. standard was and nor unremarkable, taste The good",Chinese,Gluten-Free,Medium,Yes,Neutral,0.0,0.0,0.42,17,9
RU004653,fayg9rxb814z,48,M,Dindigul,2025-04-06,VeganVibes,Chicken Pot Pie,PID00369,3,Portion Size,expectations. size—met Standard commercial,Continental,Vegan,High,Yes,Neutral,0.0,0.0,0.0,4,2
RU004654,wrtetol4fe94,54,M,Delhi,2025-04-06,FoodAdda,Pad Thai,PID00014,3,Customer Service,warmth. but Functional lacked or enthusiasm,Thai,Vegetarian,Medium,Yes,Neutral,0.0,0.0,0.0,13,8
RU004655,agx1hzy6gpp1,34,M,Agra,2025-04-06,WokWay,Dim Sum,PID00156,1,Portion Size,ripped portion—felt off paid. small I Very the for price,Chinese,Non-Veg,High,No,Negative,-1.0,-0.02,0.35,12,8
RU004656,e1hasz9ulpnl,26,M,Mysore,2025-04-06,BiryaniBox,Palak Paneer,PID00467,5,Temperature,insulation; was Clearly temperature excellent used ideal.,Indian,Non-Veg,Medium,Yes,Positive,1.0,0.67,0.79,17,8
RU004657,datuc1lyizn6,51,M,Madurai,2025-04-06,BiryaniBox,Paneer Butter Masala,PID00321,3,Temperature,"noticeable. a but major upon Lukewarm arrival; issue, not",Indian,Non-Veg,Low,No,Neutral,0.0,0.06,0.5,15,5
RU004658,2fn8qja41opp,19,Other,Rajkot,2025-04-06,VeganVibes,Grilled Chicken,PID00248,4,Taste,"missing and a little It flavorful just perfect, was almost something.",Continental,Vegetarian,High,Yes,Positive,0.5,0.2,0.52,14,7
RU004659,th5cgx4xhsi4,30,M,Erode,2025-04-06,BiryaniBox,Bhindi Masala,PID00146,5,Hygiene,"and trustworthy. hygienic—felt safe, very completely Clean,",Indian,Vegan,Low,No,Positive,1.0,0.43,0.6,5,10
RU004660,8ssri5ilhr9z,18,Other,Indore,2025-04-07,TandooriTrail,Dal Makhani,PID00475,5,Value for Money,very steal; quality at fair a absolute great price. An,Indian,Non-Veg,High,No,Positive,1.0,0.47,0.71,23,9
RU004661,okdzgeujtexy,41,Other,Patna,2025-04-07,BiryaniBox,Paneer Butter Masala,PID00321,3,Packaging,"noteworthy. It nothing average, was functional but sturdier. Could be",Indian,None,Medium,Yes,Neutral,0.0,-0.15,0.4,8,4
RU004662,dnlji9o9g1wp,37,M,Trivandrum,2025-04-07,CurryCraft,Veg Pulao,PID00450,5,Value for Money,penny! and Exceptional price. Worth quality every quantity the for,Indian,None,Medium,No,Positive,1.0,0.48,0.55,10,7
RU004663,x2slgor0a5sv,32,M,Vellore,2025-04-07,FreshBite,Sautéed Veggies,PID00048,4,Portion Size,"standard, like a portion. honest Felt",Continental,Non-Veg,Medium,Yes,Positive,0.5,0.3,0.45,2,8
RU004664,doetp5xmufu7,60,M,Lucknow,2025-04-07,BiryaniBox,Kofta Curry,PID00020,1,Packaging,"upon food was Very the arrival. packaging, mess complete a poor",Indian,None,Medium,No,Negative,-1.0,-0.07,0.37,18,8
RU004665,67em6z1mwlc6,59,Other,Jamshedpur,2025-04-07,WokWay,Manchurian,PID00448,3,Customer Service,"nothing job great, but done. the service, got they Average",Chinese,None,Medium,Yes,Neutral,0.0,0.33,0.57,8,5
RU004666,mhhopyb5x2zw,56,Other,Chandigarh,2025-04-07,FoodAdda,Thai Iced Tea,PID00404,4,Delivery,experience. and delivery A smooth hassle-free,Thai,Gluten-Free,High,No,Positive,0.5,0.4,0.5,4,6
RU004667,0ukno9jyuqu5,55,F,Mysore,2025-04-07,WrapNation,Refried Beans,PID00357,2,Portion Size,portion disappointing price relative the to was point. The,Mexican,Vegetarian,High,No,Negative,-0.5,-0.3,0.35,9,2
RU004668,fwqhamwntzt9,44,M,Thane,2025-04-07,VeganVibes,Grilled Chicken,PID00248,1,Value for Money,was; it what Extremely value. terrible for expensive,Continental,Vegetarian,High,No,Negative,-1.0,-0.54,0.9,19,4
RU004669,1rx6mvfynetu,60,Other,Kanpur,2025-04-07,TandooriTrail,Chicken Biryani,PID00076,5,Customer Service,assist me. service; Exceptional went beyond above to they and,Indian,Vegetarian,Low,Yes,Positive,1.0,0.33,0.55,11,9
RU004670,wo2q66bzad1z,58,M,Thanjavur,2025-04-07,TandooriTrail,Dal Makhani,PID00475,3,Customer Service,or Functional but lacked enthusiasm warmth.,Indian,Vegetarian,Low,No,Neutral,0.0,0.0,0.0,13,5
RU004671,ho7z98ri72ln,38,F,Thane,2025-04-07,NoodleNest,Chili Chicken,PID00198,5,Taste,and incredibly outstanding flavors The satisfying. were,Chinese,Non-Veg,Medium,No,Positive,1.0,0.5,0.94,20,6
RU004672,gtz6ql3e49yw,50,M,Chandigarh,2025-04-07,VeganVibes,Garlic Bread,PID00142,3,Value for Money,"but the A bit for quality. acceptable expensive, still",Continental,Vegan,Low,Yes,Neutral,0.0,-0.5,0.7,7,7
RU004673,joygkl7iwtaq,26,F,Trivandrum,2025-04-07,TasteLane,Hakka Noodles,PID00177,5,Hygiene,"Clean, hygienic—felt and very completely trustworthy. safe,",Chinese,None,Medium,No,Positive,1.0,0.33,0.57,12,10
RU004674,h7u0s3kdz4pp,34,Other,Thanjavur,2025-04-08,WrapNation,Tacos,PID00151,2,Packaging,cheap Felt the ineffective; held contents. barely and,Mexican,Vegan,Medium,Yes,Negative,-0.5,0.23,0.4,22,5
RU004675,b551u9wtu9ii,58,F,Ahmedabad,2025-04-08,MasalaMagic,Chicken Biryani,PID00129,5,Temperature,insulation; temperature used excellent was Clearly ideal.,Indian,Vegan,Low,Yes,Positive,1.0,0.95,1.0,24,5
RU004676,zve90626kut5,58,F,Bangalore,2025-04-08,UrbanTadka,Palak Paneer,PID00095,1,Hygiene,put protocols. cleanliness effort into Zero basic,Indian,Gluten-Free,High,No,Negative,-1.0,0.0,0.12,5,6
RU004677,klqn475pvgqp,39,M,Varanasi,2025-04-08,MasalaMagic,Kofta Curry,PID00345,3,Delivery,"(less little still but late mins), A 15 acceptable. than",Indian,Vegan,High,Yes,Neutral,0.0,-0.22,0.39,16,3
RU004678,0qgcctx7g7t5,59,M,Guwahati,2025-04-08,WrapNation,Pozole,PID00028,5,Portion Size,pleasantly quantity—I great surprised. was Truly,Mexican,Non-Veg,Low,No,Positive,1.0,0.54,0.87,0,1
RU004679,36dv7zobiz0b,23,F,Guwahati,2025-04-08,TandooriTrail,Palak Paneer,PID00315,2,Taste,taste and The was forgettable. very underwhelming; bland,Indian,Vegan,Low,Yes,Negative,-0.5,-0.16,0.54,16,2
RU004680,8gddwop43hbk,36,Other,Jamshedpur,2025-04-08,TasteLane,Manchurian,PID00361,2,Packaging,contents. Felt cheap the and held barely ineffective;,Chinese,Gluten-Free,High,No,Negative,-0.5,0.23,0.4,25,9
RU004681,qso2yj03dlds,40,F,Kanpur,2025-04-08,NoodleNest,Tofu Chili,PID00611,3,Value for Money,"but still expensive, quality. bit acceptable A for the",Chinese,Vegan,High,No,Neutral,0.0,-0.5,0.7,25,7
RU004682,1ukdx05wlbbu,43,F,Ludhiana,2025-04-09,SpiceHub,Chole Bhature,PID00154,4,Taste,"solid, I that A professionally happily would order cooked dish again.",Indian,Vegan,Medium,Yes,Positive,0.5,0.4,0.55,18,8
RU004683,q6a1df62unw6,36,Other,Surat,2025-04-09,TasteLane,Hot and Sour Soup,PID00457,1,Packaging,"Very complete mess the arrival. packaging, a upon was poor food",Chinese,Vegan,Medium,No,Negative,-1.0,-0.15,0.43,1,1
RU004684,5a4520szork6,45,M,Jaipur,2025-04-09,VeganVibes,Grilled Chicken,PID00248,4,Taste,"taste, and above great definitely Really highly average enjoyable.",Continental,Non-Veg,Medium,No,Positive,0.5,0.29,0.46,0,1
RU004685,gjaoyu534q40,33,M,Indore,2025-04-09,TasteLane,Schezwan Rice,PID00158,1,Delivery,I've experience delay. had—unacceptable delivery Worst,Chinese,Vegan,Medium,Yes,Negative,-1.0,-1.0,1.0,17,6
RU004686,o2y93fm348ni,54,F,Lucknow,2025-04-09,CurryCraft,Dal Makhani,PID00328,1,Taste,The highly time; I've had dish unpleasant. long a worst in,Indian,None,Low,No,Negative,-1.0,-0.39,0.72,6,5
RU004687,vbu6ijx4zbtr,43,F,Ranchi,2025-04-09,FoodAdda,Coconut Soup,PID00509,3,Delivery,"The but handler just okay. was fine, the timing was",Thai,Non-Veg,Low,Yes,Neutral,0.0,0.46,0.5,4,9
RU004688,avt8k06moxsf,32,F,Mumbai,2025-04-09,VeganVibes,Club Sandwich,PID00062,5,Packaging,for the perfectly designed contents. Totally and leak-proof,Continental,None,Low,No,Positive,1.0,0.5,0.88,4,10
RU004689,7yvdqbsxlul6,38,F,Jaipur,2025-04-09,WokWay,Crispy Noodles,PID00018,2,Hygiene,noticed areas. or dirt I some questionable unhygienic; Seemed,Chinese,Vegan,Medium,Yes,Negative,-0.5,-0.5,1.0,22,4
RU004690,bwpi258qgb86,18,M,Tirunelveli,2025-04-09,TasteLane,Crispy Noodles,PID00104,2,Value for Money,didn't tag. the match price quality The,Chinese,Gluten-Free,High,No,Negative,-0.5,0.0,0.0,11,10
RU004691,9kohd5mhbcig,37,F,Ludhiana,2025-04-09,PastaPalace,Pesto Pasta,PID00223,3,Hygiene,"Functional, felt the but messy. little area a",Italian,Vegan,Low,No,Neutral,0.0,-0.19,0.45,10,4
RU004692,ddd2n3kc892m,18,F,Udaipur,2025-04-09,FreshBite,Meatloaf,PID00337,4,Temperature,Solid done. temperature control—well,Continental,Non-Veg,High,No,Positive,0.5,0.0,0.1,24,1
RU004693,wejqrnlygu77,27,M,Udaipur,2025-04-09,FoodAdda,Coconut Soup,PID00509,3,Hygiene,"Looked perfectly but few okay, clean; concerns. not a minor",Thai,Vegan,High,Yes,Neutral,0.0,0.34,0.5,10,6
RU004694,79oid7qsc3hw,41,F,Salem,2025-04-09,BiryaniBox,Chole Bhature,PID00206,4,Packaging,was the temperature. The at food secure correct stayed and,Indian,Vegan,High,No,Positive,0.5,0.4,0.6,3,5
RU004695,6ftlo4qdbxvh,35,M,Hubli,2025-04-09,WokWay,Stir Fry Veggies,PID00030,2,Temperature,were cold items The chilled enough. not,Chinese,Vegan,High,No,Negative,-0.5,-0.3,0.75,12,2
RU004696,fjpts7acgebc,53,F,Shimla,2025-04-09,CurryCraft,Veg Pulao,PID00450,4,Delivery,"met Punctual time. estimated the delivery, arrival",Indian,Vegan,High,Yes,Positive,0.5,0.0,0.0,1,4
RU004697,advuhrxyxw1q,31,M,Trichy,2025-04-09,NoodleNest,Stir Fry Veggies,PID00181,5,Portion Size,large satisfy a to enough very than appetite. filling; Huge and more,Chinese,Vegetarian,High,Yes,Positive,1.0,0.26,0.53,8,5
RU004698,jqdopsley1lo,43,Other,Surat,2025-04-09,TasteLane,Hakka Noodles,PID00177,5,Delivery,"time, Delivered early! little exactly even and on a hot",Chinese,Vegan,Low,No,Positive,1.0,0.11,0.48,13,4
RU004699,uw0qmnxtdo51,18,F,Bhopal,2025-04-09,SpiceHub,Aloo Paratha,PID00116,1,Portion Size,shockingly quantity was The small.,Indian,Non-Veg,High,Yes,Negative,-1.0,-0.62,0.7,4,7
RU004700,xuk5v0g9q1di,18,M,Erode,2025-04-10,TasteLane,Tofu Chili,PID00283,5,Packaging,perfectly Totally for contents. designed and leak-proof the,Chinese,Vegan,High,No,Positive,1.0,0.0,0.75,0,0
RU004701,ce8esclz6qnh,20,M,Tirunelveli,2025-04-10,UrbanTadka,Rajma Chawal,PID00495,4,Value for Money,the quality portion. value; reasonably Good priced and for,Indian,None,Medium,Yes,Positive,0.5,0.7,0.6,12,1
RU004702,0nfoa6jpn6x6,30,F,Dindigul,2025-04-10,PastaPalace,Tiramisu,PID00279,3,Packaging,"the food eating. Acceptable, I to but before had rearrange",Italian,Vegan,Medium,Yes,Neutral,0.0,0.0,0.0,19,4
RU004703,d2xt0yv8zlnl,60,F,Agra,2025-04-10,WokWay,Manchurian,PID00448,5,Portion Size,great was pleasantly surprised. quantity—I Truly,Chinese,Non-Veg,Medium,No,Positive,1.0,0.45,0.82,12,4
RU004704,1h1zriydrud2,44,Other,Lucknow,2025-04-10,CurryCraft,Aloo Paratha,PID00714,2,Hygiene,unhygienic; noticed Seemed some questionable areas. or dirt I,Indian,Vegetarian,Low,Yes,Negative,-0.5,-0.5,1.0,10,4
RU004705,9az3oc2yuadu,51,Other,Chennai,2025-04-10,WokWay,Fried Rice,PID00208,3,Hygiene,Average could pay to detail. cleanliness; more attention,Chinese,Non-Veg,Medium,Yes,Neutral,0.0,0.17,0.45,11,6
RU004706,1tq1v53hd78r,51,F,Vellore,2025-04-10,BiryaniBox,Chole Bhature,PID00206,5,Taste,and absolute seasoned. An perfectly of flavor; burst balanced,Indian,Gluten-Free,High,No,Positive,1.0,0.48,0.72,12,2
RU004707,3jln698k229e,42,F,Jamshedpur,2025-04-10,FreshBite,Caesar Salad,PID00032,2,Packaging,cold items were The together and packed poorly. hot,Continental,Gluten-Free,Low,No,Negative,-0.5,-0.17,0.93,2,8
RU004708,n6ufcr5lvwqo,38,Other,Vijayawada,2025-04-10,PastaPalace,Pasta Alfredo,PID00299,4,Customer Service,resolved efficiently They and my attitude. query good with,Italian,None,High,No,Positive,0.5,0.7,0.6,2,0
RU004709,b6f05ep4cwcd,52,M,Nashik,2025-04-10,CurryCraft,Rajma Chawal,PID00501,5,Portion Size,portions for the price; Generous felt excellent value. like,Indian,Non-Veg,High,Yes,Positive,1.0,1.0,1.0,23,4
RU004710,crnq0y4io9p4,48,F,Hyderabad,2025-04-10,FoodAdda,Thai Fish Cakes,PID00295,5,Packaging,"spill-proof everything secure. Excellent, kept perfectly that packaging",Thai,Vegan,Medium,No,Positive,1.0,0.8,0.87,2,5
RU004711,s5aar4z99jse,31,M,Gwalior,2025-04-10,FreshBite,Caesar Salad,PID00032,2,Customer Service,Slightly or abrupt communication. their in unprofessional,Continental,None,Low,No,Negative,-0.5,-0.12,1.0,0,0
RU004712,qc2v6zlx2r36,38,F,Udaipur,2025-04-10,FoodAdda,Green Curry,PID00413,4,Value for Money,correctly. cost; priced complaints No the about,Thai,Gluten-Free,Medium,Yes,Positive,0.5,0.0,0.0,9,6
RU004713,go3hwpz6k0ex,21,F,Kochi,2025-04-11,VeganVibes,Beef Stroganoff,PID00473,3,Taste,"more seasoning, It was otherwise but edible. could use decent and",Continental,Vegetarian,Medium,No,Neutral,0.0,0.33,0.58,20,4
RU004714,67283cywo5gy,50,F,Thrissur,2025-04-11,WokWay,Sweet Corn Soup,PID00483,2,Taste,was and very underwhelming; The taste bland forgettable.,Chinese,Gluten-Free,Low,No,Negative,-0.5,-0.16,0.54,12,10
RU004715,3fye4hqgoxai,46,F,Vijayawada,2025-04-11,TandooriTrail,Chicken Curry,PID00522,1,Portion Size,tiny unacceptable value. Extremely of amount food;,Indian,Gluten-Free,High,Yes,Negative,-1.0,-0.06,0.75,20,10
RU004716,ni2mlw2ek0br,37,M,Vizag,2025-04-11,FoodAdda,Green Curry,PID00413,5,Delivery,courteous timing; Perfect handler. delivery,Thai,Gluten-Free,Medium,No,Positive,1.0,0.8,1.0,18,0
RU004717,yn9ple2xz7hr,30,F,Kolkata,2025-04-11,TandooriTrail,Tandoori Chicken,PID00108,1,Temperature,the Completely dish. warm); cold (or melted/too ruined,Indian,Vegetarian,High,No,Negative,-1.0,0.03,0.67,3,1
RU004718,pf8m72zkeoce,21,M,Kochi,2025-04-11,FiestaGrill,Salsa Verde,PID00333,3,Delivery,"but was timing The fine, handler okay. was the just",Mexican,None,High,No,Neutral,0.0,0.46,0.5,18,6
RU004719,0it709wz52ke,30,M,Ludhiana,2025-04-11,PastaPalace,Lasagna,PID00133,4,Packaging,food and temperature. the at was secure The correct stayed,Italian,Vegetarian,Medium,Yes,Positive,0.5,0.4,0.6,1,4
RU004720,3oy8r9grw1b4,39,M,Trivandrum,2025-04-11,CurryCraft,Chole Bhature,PID00125,1,Value for Money,the regret this for much paying I meal.,Indian,None,Low,No,Negative,-1.0,0.2,0.2,1,2
RU004721,p8pwn40e1jjd,34,Other,Aurangabad,2025-04-11,MasalaMagic,Fish Fry,PID00623,5,Hygiene,standards; spotless. Impeccable looked everything,Indian,Non-Veg,Low,No,Positive,1.0,0.75,0.75,0,0
RU004722,jjfof3niea90,26,M,Patna,2025-04-11,TandooriTrail,Fish Fry,PID00050,4,Temperature,highly perfect The temperature mostly enjoyable. was and,Indian,Vegetarian,Medium,No,Positive,0.5,0.75,0.8,7,0
RU004723,gtw7dn00634i,18,Other,Mumbai,2025-04-11,FoodAdda,Tom Yum Soup,PID00220,4,Temperature,was Good well heat the during transit. maintained handling;,Thai,Non-Veg,Low,No,Positive,0.5,0.7,0.6,17,8
RU004724,jxc3xl9mt2s7,49,F,Agra,2025-04-11,FreshBite,Grilled Chicken,PID00071,2,Value for Money,the or for size overpriced the received. A quality bit portion,Continental,Vegetarian,High,No,Negative,-0.5,0.0,0.0,19,9
RU004725,0e6mpsj9wrsb,54,M,Kolkata,2025-04-11,FreshBite,Steak,PID00091,1,Taste,off completely spoiled. were inedible; flavors the or Seriously,Continental,Vegan,Low,Yes,Negative,-1.0,-0.12,0.53,7,5
RU004726,2bxs8rwgosgj,25,F,Vellore,2025-04-11,VeganVibes,Beef Stroganoff,PID00473,3,Value for Money,higher on end was of standard. Price the,Continental,Vegetarian,High,No,Neutral,0.0,0.12,0.25,6,4
RU004727,69v27efpm4ur,49,M,Hyderabad,2025-04-11,CurryCraft,Fish Fry,PID00353,2,Value for Money,for Felt like paid I too much the experience.,Indian,Vegetarian,Low,Yes,Negative,-0.5,0.2,0.2,18,7
RU004728,wm2vtx4fg3y9,30,Other,Dehradun,2025-04-11,CurryCraft,Veg Pulao,PID00450,1,Packaging,unsuitable easily; totally broke delivery. seal for The,Indian,Non-Veg,Medium,Yes,Negative,-1.0,0.0,0.75,16,0
RU004729,n8dv6gxm7xqq,21,M,Noida,2025-04-11,WokWay,Spring Rolls,PID00100,3,Delivery,"Standard slow. speed, delivery nothing or fast particularly",Chinese,Vegan,High,Yes,Neutral,0.0,0.02,0.33,23,1
RU004730,4meiadnccb2h,46,F,Bangalore,2025-04-11,TasteLane,Dim Sum,PID00080,3,Temperature,temperature; the spoil didn't taste. Acceptable it,Chinese,Non-Veg,Low,No,Neutral,0.0,0.0,0.0,5,2
RU004731,dt08nnu1uxf4,60,Other,Hyderabad,2025-04-12,MasalaMagic,Chicken Curry,PID00262,1,Packaging,"food mess the poor Very complete upon packaging, a arrival. was",Indian,Non-Veg,High,No,Negative,-1.0,-0.15,0.43,14,6
RU004732,f3bl99lwg4di,27,M,Shimla,2025-04-12,TandooriTrail,Dal Makhani,PID00475,3,Delivery,"than (less little A acceptable. mins), but late still 15",Indian,Vegan,Medium,Yes,Neutral,0.0,-0.22,0.39,9,3
RU004733,tuu583kzncmk,60,F,Tirunelveli,2025-04-12,SpiceHub,Chole Bhature,PID00154,1,Portion Size,amount of food; unacceptable value. tiny Extremely,Indian,Vegan,Low,No,Negative,-1.0,-0.06,0.75,6,0
RU004734,vicsmq37hbmt,48,F,Ludhiana,2025-04-12,FoodAdda,Green Curry,PID00413,4,Value for Money,about priced the No cost; complaints correctly.,Thai,Vegetarian,Medium,Yes,Positive,0.5,0.0,0.0,14,1
RU004735,o56ekzsbh97z,35,F,Thane,2025-04-12,WokWay,Spring Rolls,PID00100,1,Customer Service,behavior member. Rude the and staff from unprofessional,Chinese,Vegetarian,Low,No,Negative,-1.0,-0.3,0.6,18,4
RU004736,vd8h3chufeu7,34,Other,Trichy,2025-04-12,BiryaniBox,Bhindi Masala,PID00146,3,Portion Size,Standard expectations. size—met commercial,Indian,Vegan,Medium,No,Neutral,0.0,0.0,0.0,8,8
RU004737,xyvgiui9kkhz,38,F,Lucknow,2025-04-12,BiryaniBox,Kofta Curry,PID00020,3,Delivery,"particularly nothing delivery or slow. fast speed, Standard",Indian,None,Medium,No,Neutral,0.0,0.02,0.33,23,7
RU004738,mw6asgfqgdm1,33,F,Lucknow,2025-04-12,MasalaMagic,Butter Naan,PID00111,5,Portion Size,shareable. was and size large perfectly portion The,Indian,Gluten-Free,Low,No,Positive,1.0,0.61,0.71,13,5
RU004739,9pg8bhtq000h,26,Other,Rajkot,2025-04-12,TandooriTrail,Butter Naan,PID00038,2,Packaging,poorly. items and together packed cold were The hot,Indian,Gluten-Free,Medium,Yes,Negative,-0.5,-0.25,0.82,4,3
RU004740,iyl5r5izwjr4,48,M,Jodhpur,2025-04-12,PastaPalace,Tiramisu,PID00279,2,Delivery,coordination; estimate. had to Poor too timing wait the long after,Italian,None,Medium,No,Negative,-0.5,-0.23,0.5,3,9
RU004741,ix6zyaxi8c8u,19,M,Thane,2025-04-12,BiryaniBox,Butter Naan,PID00102,4,Taste,executed. very The the dish and seasoning spot-on well was was,Indian,Vegetarian,High,No,Positive,0.5,0.2,0.3,12,5
RU004742,jt1jr7hhim0f,47,M,Aurangabad,2025-04-12,BiryaniBox,Palak Paneer,PID00467,2,Portion Size,food. wanting smaller bit left on A side; me more the,Indian,Vegan,Medium,Yes,Negative,-0.5,0.17,0.33,2,9
RU004743,h0v4dwvhnzog,46,M,Kanpur,2025-04-12,BiryaniBox,Tandoori Chicken,PID00113,1,Taste,not Really disappointing absolutely this. recommend taste—would,Indian,Non-Veg,Low,Yes,Negative,-1.0,0.25,0.8,7,3
RU004744,6bjnzso5mgfe,21,Other,Chandigarh,2025-04-13,FoodAdda,Pad Thai,PID00014,3,Packaging,"little container but up felt flimsy. a Held okay, the",Thai,None,Medium,No,Neutral,0.0,0.16,0.5,0,1
RU004745,prfmp451b6ta,43,F,Bangalore,2025-04-13,MasalaMagic,Veg Pulao,PID00006,1,Delivery,(over experience. hour)—a terrible delayed an Extremely,Indian,Gluten-Free,Low,Yes,Negative,-1.0,-0.56,1.0,15,2
RU004746,6mkt5pk6smj3,30,Other,Noida,2025-04-13,FreshBite,Omelette,PID00828,2,Value for Money,Definitely good not value. a,Continental,None,High,No,Negative,-0.5,0.7,0.6,12,2
RU004747,cw2e5fmat5vo,24,F,Salem,2025-04-13,SpiceHub,Masala Dosa,PID00186,3,Portion Size,"but was feel enough didn't generous. It eat, to",Indian,Vegetarian,Medium,Yes,Neutral,0.0,0.0,0.5,6,0
RU004748,mxl7yfejk1s6,55,M,Dehradun,2025-04-13,VeganVibes,Club Sandwich,PID00062,2,Taste,very bland The forgettable. was underwhelming; taste and,Continental,None,Low,No,Negative,-0.5,-0.36,0.75,20,9
RU004749,zu9sh7n1bqg3,24,Other,Noida,2025-04-13,WokWay,Wonton Soup,PID00024,1,Temperature,dish. ruined cold Completely (or warm); melted/too the,Chinese,Vegan,High,Yes,Negative,-1.0,0.0,0.8,22,9
RU004750,4i9ymqd3yu2c,23,Other,Jaipur,2025-04-13,WokWay,Stir Fry Veggies,PID00030,5,Delivery,"on early! a hot exactly and Delivered little time, even",Chinese,Vegetarian,Medium,No,Positive,1.0,0.11,0.48,0,0
RU004751,qh4b75eyflpm,35,F,Kolkata,2025-04-13,FreshBite,Sautéed Veggies,PID00048,5,Customer Service,service; went me. Exceptional and above assist they beyond to,Continental,Non-Veg,Low,No,Positive,1.0,0.33,0.55,7,7
RU004752,ifqbkk2bilnp,51,F,Thane,2025-04-13,SpiceHub,Chole Bhature,PID00154,3,Customer Service,"Average got they service, but great, job nothing done. the",Indian,Vegan,Low,Yes,Neutral,0.0,0.33,0.57,0,1
RU004753,ub8hlar1vy7h,59,F,Mumbai,2025-04-13,FiestaGrill,Guacamole,PID00078,5,Delivery,service; Super incredibly fast efficient. and seamless,Mexican,Gluten-Free,Low,Yes,Positive,1.0,0.21,0.46,5,10
RU004754,4ss9600y24m0,58,Other,Mysore,2025-04-13,VeganVibes,Garlic Bread,PID00142,5,Temperature,perfect Delivered temperature! piping hot—absolutely,Continental,Vegan,High,No,Positive,1.0,1.0,1.0,11,5
RU004755,mewt2xr3rfbi,54,M,Vijayawada,2025-04-13,TasteLane,Chili Chicken,PID00010,1,Value for Money,The and price insulting. unjustified was,Chinese,Non-Veg,Low,No,Negative,-1.0,-1.0,1.0,23,3
RU004756,23ugdha4a3ju,30,M,Coimbatore,2025-04-13,FreshBite,Baked Salmon,PID00004,5,Hygiene,spotless. everything looked Impeccable standards;,Continental,Non-Veg,Low,No,Positive,1.0,0.75,0.75,4,2
RU004757,uuuo0qbsmj0e,50,F,Agra,2025-04-13,NoodleNest,Gobi Manchurian,PID00946,2,Portion Size,to the The relative portion disappointing point. was price,Chinese,None,Medium,Yes,Negative,-0.5,-0.3,0.35,9,5
